0,1,2,3,4,5,6,7,8,9,10,11,12,13,14 
94,2,2,0,3,3,3,10,6,2,0,0,46,2,2
60,2,1,0,7,4,3,9,6,4,0,0,72,10,6
55,3,6,3,7,2,3,12,6,4,0,0,18,4,2
56,5,12,0,2,4,2,13,3,1,0,0,40,5,0
35,5,12,2,2,0,0,12,4,1,0,0,75,9,6
20,7,25,0,5,3,0,3,6,4,0,0,77,8,9
56,10,12,3,4,5,1,13,4,2,0,0,62,6,8
54,8,9,4,7,1,2,2,5,0,0,0,68,5,0
41,6,2,0,7,5,4,11,4,2,0,0,105,6,9
48,5,0,4,2,3,2,11,4,0,0,0,23,10,2
49,10,7,1,7,0,0,3,6,0,0,0,61,6,2
24,8,2,1,2,0,2,11,5,3,0,0,73,11,7
45,4,6,1,7,5,0,2,5,2,0,0,58,9,0
47,0,2,0,0,3,1,13,0,3,0,92,36,7,0
54,10,5,2,2,2,0,9,5,1,0,0,61,10,3
37,3,15,4,7,1,3,3,3,3,0,0,44,8,5
26,2,10,0,1,0,2,10,0,3,0,0,75,3,10
76,10,7,1,2,1,2,5,3,4,0,0,69,6,6
0,10,21,3,0,2,3,12,1,0,0,0,83,2,5
45,6,5,1,5,4,3,8,5,0,0,0,66,5,9
48,6,10,1,7,4,2,3,1,3,0,120,33,4,1
49,5,2,2,6,2,0,6,0,2,0,0,56,4,5
44,8,28,4,7,4,1,12,3,2,0,0,40,6,3
13,6,6,0,2,5,1,0,1,1,0,94,81,5,9
70,5,1,3,7,2,0,10,6,1,0,0,68,0,5
39,5,8,4,4,2,1,11,4,0,0,0,59,2,6
26,6,5,2,1,0,2,2,5,0,0,0,0,5,2
54,1,21,4,2,1,3,13,3,4,0,0,70,1,10
0,5,1,4,4,4,2,3,2,3,0,0,75,2,6
20,4,3,2,7,4,3,2,6,4,111,0,70,11,9
30,0,10,4,5,2,1,7,0,2,0,0,50,5,9
83,5,62,0,0,1,1,9,4,0,0,0,49,9,1
29,0,3,1,2,4,0,0,3,0,0,0,40,3,3
13,9,3,0,0,3,0,0,6,1,0,0,48,2,9
49,2,6,3,4,5,1,4,1,1,0,0,44,6,5
22,0,3,1,7,1,4,3,0,3,0,0,40,1,4
47,10,6,2,4,5,2,9,2,0,0,0,41,8,9
58,5,21,2,0,2,2,2,5,3,0,0,36,0,0
66,0,13,4,4,1,0,11,6,4,0,0,70,9,0
85,0,24,4,2,3,4,13,5,2,0,0,33,7,10
22,0,14,2,3,4,1,6,1,3,0,0,61,10,5
59,7,5,4,2,2,4,7,1,4,0,0,72,2,3
7,1,6,0,2,0,1,10,0,3,0,0,67,8,10
43,5,21,2,7,1,0,5,0,1,0,0,68,6,0
73,9,6,2,1,0,4,12,1,0,0,0,34,10,0
28,5,25,2,6,1,0,2,2,0,0,0,59,9,9
33,4,3,3,5,3,2,6,5,2,0,0,49,10,0
26,7,5,3,0,5,3,4,4,1,0,0,33,2,6
70,0,2,0,2,2,2,13,0,0,0,0,48,2,7
0,7,7,3,5,5,3,13,4,2,0,0,57,10,8
69,2,5,4,7,3,2,13,4,3,0,0,56,10,4
22,0,2,1,7,2,2,1,2,3,0,0,77,8,11
4,2,7,4,7,5,2,9,6,4,0,0,55,5,7
12,0,24,1,4,0,2,13,2,4,0,0,61,8,6
15,0,5,4,0,4,3,5,3,4,6,0,52,8,2
61,2,4,3,2,5,2,1,5,1,0,0,62,3,11
25,6,11,1,1,4,1,1,0,2,18,0,18,6,11
16,1,4,0,5,3,2,0,6,4,0,0,71,11,0
59,7,9,2,1,1,0,12,1,3,0,0,72,4,3
17,6,3,3,1,4,0,7,4,0,0,0,68,6,6
49,10,28,4,7,1,4,7,1,0,43,0,34,7,1
0,10,4,3,6,5,0,3,6,1,1,0,44,4,6
68,2,5,0,5,3,0,11,6,2,0,0,49,9,0
52,10,3,0,3,1,4,2,0,4,19,0,38,3,0
89,0,16,3,1,1,1,11,4,3,0,0,73,4,2
45,5,5,2,4,2,1,6,1,3,0,0,42,4,3
48,5,2,2,2,3,4,2,4,2,0,0,26,3,11
13,1,0,3,3,4,4,3,0,0,0,0,72,8,0
19,9,4,3,2,2,0,5,6,3,0,0,82,8,8
53,2,11,4,6,4,1,5,3,3,0,0,53,10,8
15,0,17,2,5,1,3,0,1,1,0,0,52,2,2
9,7,2,0,3,2,0,9,0,4,0,0,85,6,0
38,10,7,1,4,4,1,4,3,3,0,0,39,6,2
19,0,4,3,6,4,0,3,1,3,0,0,66,4,1
84,8,5,4,4,2,0,5,3,4,0,0,50,2,10
3,0,2,0,0,0,3,11,0,0,0,0,41,1,8
70,9,4,4,2,4,3,11,3,3,0,0,44,2,5
31,8,1,2,7,4,3,8,4,3,0,0,55,3,5
32,2,12,4,4,0,0,9,3,1,0,0,41,0,9
31,9,7,0,0,0,2,4,2,1,0,0,45,6,11
40,0,8,0,7,1,1,1,5,4,7,50,66,0,7
52,0,13,1,4,2,3,13,6,2,0,0,122,0,8
36,9,25,2,2,3,4,2,4,2,0,0,79,1,11
8,1,5,3,2,0,1,11,6,2,0,0,79,4,7
23,3,1,1,6,5,1,4,0,0,0,55,66,1,6
15,9,10,0,2,3,0,11,1,3,0,0,100,7,3
25,5,12,0,0,0,0,7,0,0,0,27,61,7,8
45,6,5,2,7,0,1,11,2,0,0,0,72,5,6
34,8,0,0,1,3,2,11,4,4,0,0,39,10,11
21,5,37,1,6,0,2,5,3,1,0,0,62,3,1
46,7,12,0,5,0,0,6,4,2,0,0,49,11,0
61,3,1,1,5,4,3,1,0,2,0,0,66,5,5
95,8,4,4,7,0,4,0,3,1,0,0,35,5,5
21,10,25,3,4,3,2,6,2,0,0,0,20,7,6
62,10,2,2,4,5,0,10,3,1,0,0,64,9,7
0,6,7,2,3,2,0,4,3,0,0,0,40,7,7
35,4,8,4,1,0,0,2,1,4,0,0,69,6,2
40,1,5,1,1,5,2,1,1,2,0,0,56,9,5
0,3,18,3,3,1,2,13,2,3,0,0,64,8,11
30,6,6,4,6,2,1,8,2,3,0,0,40,1,8
54,8,7,4,2,1,2,8,4,3,0,18,61,10,0
22,10,5,3,6,3,2,8,6,3,0,0,48,10,2
42,4,124,0,7,4,2,8,5,0,0,0,52,1,3
37,4,5,3,7,2,0,0,2,2,0,0,62,0,0
52,0,6,3,0,5,4,5,0,0,0,0,116,4,2
25,3,7,2,1,3,3,9,3,1,24,0,37,2,2
6,6,8,0,7,5,2,6,0,3,0,0,45,8,4
35,7,28,0,0,1,0,9,4,1,0,0,40,11,0
54,0,2,0,7,3,0,12,4,1,27,0,30,9,7
38,8,89,0,7,5,1,2,4,4,0,0,65,0,4
108,7,9,2,4,1,4,3,2,2,0,0,31,10,10
6,1,1,4,7,0,4,4,4,3,0,0,75,8,5
42,1,2,2,3,3,0,1,2,0,0,0,64,9,1
63,8,1,3,6,5,0,3,4,4,13,0,34,2,6
68,1,13,2,0,2,1,3,2,0,0,0,37,3,11
35,5,16,4,7,1,0,3,6,4,11,0,82,4,3
25,5,2,1,3,3,3,0,1,1,0,0,49,8,8
41,4,7,0,0,1,3,9,4,4,0,0,49,5,2
34,5,2,1,2,4,0,5,5,4,27,0,36,8,4
60,7,9,4,3,1,0,2,0,3,0,0,79,11,6
55,10,28,3,5,3,1,11,4,3,0,0,40,10,5
0,2,3,2,2,1,2,12,4,2,0,0,52,9,8
38,3,16,2,1,3,1,10,5,1,0,0,34,8,2
35,9,7,0,6,3,1,4,6,3,0,0,37,7,4
8,2,5,1,6,3,4,5,1,0,0,0,7,11,9
32,4,4,4,1,3,0,2,2,3,0,0,43,11,3
65,0,4,1,0,2,3,12,5,4,0,23,7,0,2
43,2,2,2,4,3,2,9,3,4,0,0,51,7,2
26,3,7,2,2,2,1,12,6,0,0,5,34,4,4
0,5,5,4,7,2,4,11,5,4,0,0,45,10,7
55,10,4,2,4,0,0,10,1,3,0,0,70,6,2
50,9,5,1,3,4,3,2,2,3,0,0,52,6,9
15,8,3,4,1,0,2,4,0,0,0,0,20,7,6
18,10,22,3,7,2,2,1,1,4,0,0,61,8,5
0,4,0,1,0,0,2,2,5,4,0,0,58,4,7
27,9,5,3,6,5,4,4,3,0,4,0,63,9,4
8,3,16,0,6,4,2,8,0,4,0,0,81,6,11
70,0,12,4,6,4,0,1,3,2,0,0,74,10,6
57,6,1,1,6,0,3,6,6,1,0,0,36,9,11
48,10,7,2,2,0,4,7,1,2,0,0,68,7,1
48,10,4,0,6,4,2,13,1,1,0,0,40,7,6
36,8,13,2,3,4,3,12,2,4,0,0,41,10,10
7,1,2,3,2,2,0,4,2,2,0,0,49,0,9
27,9,6,0,6,0,4,12,0,1,0,0,47,4,7
48,4,5,3,1,3,4,10,5,3,0,0,54,7,8
16,3,60,0,1,1,3,11,4,3,0,0,53,5,8
38,3,7,4,3,0,2,7,0,2,0,0,69,4,7
40,5,7,1,2,2,1,7,4,2,0,0,40,9,0
56,3,2,0,1,3,3,9,5,1,0,0,78,1,1
10,4,4,3,4,4,2,13,0,0,0,0,62,7,10
48,9,0,1,5,2,4,1,1,1,0,0,55,0,11
45,3,5,4,0,0,2,1,4,4,0,0,58,8,5
41,8,3,4,4,4,3,8,6,4,0,0,56,5,0
71,2,10,3,1,0,0,2,5,1,0,0,75,8,1
17,1,13,2,6,5,2,8,0,1,0,118,75,3,5
70,4,4,3,3,1,2,12,2,4,0,0,80,5,11
65,0,6,4,5,3,0,10,1,0,0,0,62,11,11
18,5,12,3,6,5,3,10,2,1,0,0,48,5,9
39,0,5,1,7,2,1,1,2,4,20,27,74,9,9
58,1,9,4,0,5,1,3,4,4,0,9,122,7,1
79,9,8,1,4,4,4,9,0,1,0,0,51,11,7
14,1,18,1,7,0,3,2,3,2,0,0,61,3,6
4,5,6,4,2,3,0,0,6,1,0,0,73,8,10
27,8,4,1,5,5,0,6,0,1,0,0,73,7,8
31,2,3,3,2,1,0,7,4,1,0,0,40,10,7
37,4,2,2,0,4,4,6,4,1,0,0,66,2,0
74,7,3,3,6,3,2,2,2,1,3,25,84,6,11
28,0,1,4,6,0,4,9,2,0,0,0,74,0,10
17,10,2,3,4,1,3,9,6,1,0,0,54,3,4
46,6,18,0,4,4,1,1,6,4,8,0,103,10,2
37,5,2,2,5,2,4,2,6,0,0,0,59,3,6
53,6,8,3,2,1,2,5,5,4,0,0,62,1,11
38,0,6,0,4,4,1,0,5,2,0,0,71,6,8
61,7,3,0,3,1,3,4,3,1,0,0,69,1,11
61,2,2,2,6,2,3,13,2,4,0,0,36,1,2
52,3,7,2,1,5,4,7,4,3,0,0,88,1,2
41,7,8,1,4,3,2,10,1,0,0,0,60,2,0
25,7,18,3,5,5,4,8,1,2,0,0,65,0,4
55,7,24,3,2,1,1,11,1,2,0,0,41,3,0
46,1,6,4,4,5,2,3,4,4,0,0,46,9,2
21,10,3,4,2,5,3,6,4,4,0,0,71,11,4
45,9,8,3,7,4,4,10,1,3,0,0,45,3,10
47,10,28,4,2,3,3,5,6,4,0,47,71,10,0
0,9,4,4,7,0,0,10,6,3,0,0,86,6,10
41,5,3,1,1,2,1,5,6,3,0,0,67,10,2
44,2,2,2,1,0,0,6,1,3,9,0,60,0,6
56,9,10,3,1,4,3,8,5,4,0,0,41,8,5
26,1,20,2,2,2,0,7,4,1,0,0,65,11,11
25,0,1,3,7,2,0,2,4,3,0,0,36,3,0
52,9,11,3,3,5,1,4,6,3,0,25,64,5,5
42,7,5,4,5,0,1,9,0,3,0,0,78,3,1
49,3,2,1,3,2,2,1,2,4,0,0,82,5,9
49,9,5,1,0,1,3,9,3,2,0,0,39,5,3
69,8,8,3,7,4,2,12,3,2,0,0,43,0,8
41,2,13,1,3,0,4,0,0,4,0,0,45,2,11
37,7,23,0,5,1,4,9,1,1,9,0,40,8,2
12,8,7,2,5,2,4,1,4,0,0,0,47,0,5
24,8,20,4,6,0,1,10,4,1,0,0,62,6,9
54,0,14,1,7,0,1,0,2,3,0,0,58,3,5
31,0,9,0,5,3,0,0,2,1,0,0,66,11,8
50,4,4,3,1,5,3,10,2,1,10,1,35,1,2
2,9,1,3,4,5,4,3,6,2,0,0,55,0,7
0,9,4,3,6,1,0,12,1,4,0,0,34,11,5
46,1,13,0,7,1,2,11,1,4,0,0,42,8,4
50,6,3,1,6,4,2,7,3,4,0,0,49,9,0
70,10,5,0,0,3,0,8,5,3,0,0,23,0,10
44,0,18,2,1,4,1,2,1,2,0,0,39,6,3
37,0,8,0,2,5,1,8,0,1,0,0,41,1,0
74,5,21,2,7,2,4,10,0,4,0,1,85,3,1
55,2,6,4,1,5,2,10,6,4,0,0,77,5,7
0,4,3,0,0,3,4,9,5,0,0,0,38,2,6
12,7,7,4,5,0,0,8,0,0,0,0,62,0,8
40,0,13,3,2,3,1,5,5,2,0,0,77,9,1
8,7,15,0,6,4,0,3,5,2,0,0,50,10,9
4,7,4,0,7,3,0,1,3,0,1,0,70,9,11
19,0,2,4,4,1,3,1,4,2,0,3,38,8,2
22,10,3,1,0,3,1,4,5,4,0,0,64,9,5
79,2,1,1,3,2,0,9,1,0,0,0,43,0,7
62,10,8,3,5,1,3,13,5,0,0,0,81,4,3
12,8,10,0,3,2,1,2,0,3,0,0,48,4,10
15,9,3,3,5,4,4,5,2,0,0,0,65,3,8
18,3,2,0,5,5,2,6,0,0,0,0,49,6,6
40,4,13,1,5,5,2,5,1,2,0,0,64,7,4
31,4,14,1,1,2,4,9,5,2,0,0,47,3,8
60,9,16,0,3,5,1,2,4,4,0,45,74,2,6
26,2,13,0,6,3,3,11,5,4,0,0,65,5,3
64,7,10,2,6,2,4,0,1,4,0,0,68,10,6
31,9,4,3,5,4,3,6,5,4,0,0,41,5,7
8,2,7,4,5,5,0,4,3,2,0,0,38,1,7
66,1,9,1,6,4,1,10,0,3,0,0,69,1,0
0,1,29,1,2,1,0,9,5,2,0,0,59,5,5
35,4,2,3,2,0,4,10,3,2,2,0,94,2,2
66,6,14,3,2,2,4,3,0,3,0,0,86,11,7
87,7,6,2,6,3,1,4,3,0,0,0,40,6,11
44,9,14,4,3,2,2,0,3,3,0,0,53,11,6
0,10,14,4,2,5,1,9,6,2,0,0,44,7,4
45,2,6,4,4,1,4,9,3,2,0,0,74,1,11
25,6,2,2,5,2,0,11,2,4,0,0,49,1,6
84,5,6,2,0,3,1,13,3,0,0,0,61,7,3
50,3,2,3,1,0,1,12,5,3,0,0,63,1,7
10,4,17,3,0,1,1,10,6,4,0,0,64,0,9
19,7,2,1,1,2,0,2,6,4,1,0,47,3,11
38,7,8,0,3,2,0,6,2,4,93,0,53,0,10
31,7,6,0,4,1,3,3,3,2,0,0,31,3,2
46,9,8,0,5,2,3,1,0,3,9,0,59,6,11
49,3,14,1,5,2,2,6,5,1,0,0,76,8,3
53,0,5,0,3,0,0,4,2,0,0,0,57,10,8
53,6,8,1,4,5,4,6,5,1,0,0,46,5,8
18,6,6,1,4,4,4,11,0,4,0,0,65,1,0
74,6,2,3,2,1,3,5,5,2,0,0,81,2,7
32,8,3,2,6,0,3,7,4,0,0,0,37,2,9
85,5,1,0,2,5,4,2,3,2,0,0,34,9,5
36,0,3,1,1,1,3,1,5,4,0,0,67,10,2
50,10,13,2,4,3,3,9,6,1,0,0,22,3,8
87,10,11,2,7,4,3,12,3,1,0,0,70,9,7
41,5,9,3,0,1,2,2,3,4,0,0,48,3,3
69,0,9,3,4,2,0,11,6,1,0,0,69,1,1
26,10,12,1,1,1,0,0,3,1,10,0,60,4,6
14,8,18,3,1,5,2,5,6,4,0,0,36,8,10
23,5,12,2,4,3,0,7,1,3,0,0,106,1,3
56,4,3,1,0,2,4,1,5,4,0,0,68,5,11
20,5,7,0,6,5,2,8,4,0,0,0,63,0,7
47,2,1,2,5,4,2,0,5,2,0,0,49,9,3
8,1,6,3,7,0,1,1,5,2,0,0,58,3,5
6,6,10,1,5,0,4,12,2,0,0,0,63,5,1
41,5,2,4,2,2,0,5,6,1,0,0,48,0,9
38,4,3,3,3,3,2,5,2,3,0,0,75,11,0
63,0,9,0,7,2,2,2,3,3,0,0,52,11,1
35,6,2,2,0,0,3,4,4,1,0,0,40,2,5
37,10,10,1,1,1,4,2,2,3,12,0,46,4,6
71,8,8,0,0,0,3,8,0,4,0,0,43,10,10
45,8,7,3,0,1,3,4,1,3,0,0,82,10,7
46,2,6,0,4,1,0,10,4,4,0,0,60,1,1
25,9,5,3,5,0,0,9,0,3,0,2,15,8,5
58,8,8,3,6,3,2,10,2,3,0,0,74,8,3
39,2,4,2,6,1,1,3,2,1,0,0,60,2,4
33,0,15,1,0,0,2,10,1,4,0,0,49,11,11
18,7,5,0,5,0,2,0,4,1,0,0,35,11,4
14,9,21,1,1,5,2,5,4,4,0,0,50,6,8
24,8,8,1,0,2,2,11,6,0,0,0,64,11,1
56,5,4,1,0,5,2,10,4,4,0,0,62,4,6
95,1,11,1,2,4,0,2,1,3,0,0,24,1,2
26,6,1,1,5,1,4,8,3,2,0,0,79,2,11
83,0,2,4,4,2,3,12,5,0,0,0,65,9,9
23,7,8,3,0,4,1,9,2,2,0,0,41,8,9
40,7,4,4,6,1,2,6,6,2,0,0,62,4,1
51,6,8,4,4,1,4,10,3,1,0,0,29,4,6
37,3,3,0,6,1,3,4,5,2,0,0,79,3,7
56,9,0,4,5,4,4,11,6,3,0,0,57,1,0
47,3,4,0,4,2,3,2,5,1,0,0,77,2,9
40,4,2,4,6,3,1,7,4,3,0,0,61,7,2
43,8,4,3,0,5,4,10,3,1,0,0,55,0,7
46,1,3,2,1,1,4,11,4,2,0,0,40,4,3
31,4,10,0,2,2,3,0,5,3,0,0,45,9,5
33,4,10,0,4,1,3,7,2,2,0,0,46,7,10
0,1,12,3,7,5,3,5,0,3,0,0,71,7,6
49,10,3,3,1,0,1,7,1,3,0,0,86,4,4
58,1,2,1,1,1,3,13,3,0,0,0,72,7,11
18,5,11,4,4,4,3,9,4,4,0,0,58,6,0
57,3,3,4,1,0,0,3,0,3,0,0,45,11,10
67,2,10,3,2,5,0,2,2,0,0,0,73,2,3
54,7,68,1,2,0,3,9,6,0,0,0,57,3,7
48,1,21,1,4,2,2,4,5,2,0,0,61,3,7
92,1,3,1,2,3,0,8,4,4,0,0,66,8,8
65,6,8,0,0,4,2,4,1,2,0,0,42,11,1
25,6,0,1,7,3,4,7,4,4,0,0,55,1,8
43,2,2,4,1,5,2,11,0,2,0,18,50,8,11
63,8,6,1,7,1,0,9,2,0,0,3,63,5,2
39,6,4,4,4,0,3,7,4,0,0,0,73,8,0
27,9,8,0,1,2,1,4,3,1,0,0,31,4,9
58,0,3,1,6,5,0,9,5,3,0,0,64,4,6
12,7,0,0,1,1,2,9,3,3,0,0,48,1,9
11,5,8,2,4,4,1,1,0,3,0,0,69,2,4
18,8,4,2,4,3,3,13,3,3,0,0,65,9,3
57,9,19,3,2,1,1,8,1,3,0,0,37,7,1
5,9,8,0,1,3,0,10,5,1,0,0,24,11,5
0,0,11,4,7,2,2,11,3,0,0,0,55,0,3
7,0,2,1,7,1,2,12,0,2,0,0,46,5,5
13,10,18,0,7,3,3,3,6,0,0,0,71,8,7
37,3,6,3,3,5,3,3,6,4,4,0,71,7,8
0,9,10,4,5,4,1,0,4,1,0,0,42,8,10
20,10,14,2,1,0,4,10,3,3,0,0,59,7,2
54,2,5,3,5,0,2,8,3,2,13,0,58,2,3
46,8,2,4,1,3,3,4,4,4,0,0,49,8,5
75,4,5,3,3,2,2,6,0,4,0,0,22,5,8
40,5,1,2,7,0,3,5,2,3,0,27,54,0,4
55,10,7,3,3,3,1,0,1,1,19,0,69,2,5
50,5,2,1,3,3,1,5,5,4,0,0,85,11,7
49,10,7,2,3,3,3,12,3,1,0,0,80,8,11
0,7,5,0,3,5,4,7,4,0,0,0,41,7,7
36,5,12,2,4,5,3,2,4,4,0,0,48,5,1
47,10,9,1,1,3,1,13,3,1,0,0,57,3,1
44,1,8,4,0,4,0,6,1,4,0,0,35,0,10
46,5,4,3,1,4,0,1,5,4,0,0,37,7,2
27,8,3,0,1,4,1,9,1,2,0,0,32,6,4
46,4,11,2,3,4,2,6,2,2,0,0,60,8,6
1,9,4,3,0,0,4,0,6,1,0,0,67,0,1
54,10,1,0,1,2,0,4,0,2,0,0,50,5,6
29,0,4,1,1,4,3,5,3,2,0,0,42,4,5
33,10,2,1,5,4,4,7,0,3,0,0,53,4,10
49,3,14,1,6,0,3,4,4,1,0,0,46,7,3
49,9,2,4,4,3,1,9,5,4,0,0,38,6,9
68,10,6,1,0,3,4,8,2,1,0,0,63,6,11
11,7,5,4,3,1,4,8,5,3,0,0,60,3,9
32,4,1,2,5,2,1,11,3,4,0,0,66,6,1
51,1,3,1,2,1,2,5,3,2,0,0,44,9,4
49,0,0,0,4,3,1,9,6,2,0,0,84,9,2
41,7,8,3,3,5,1,5,5,1,0,2,47,10,5
59,5,6,2,4,5,2,10,0,3,0,0,54,3,8
70,5,14,3,3,0,3,5,1,3,0,0,91,0,11
71,7,7,3,2,2,2,9,4,4,93,0,59,5,7
5,3,14,1,6,5,2,5,2,3,18,0,74,1,5
35,1,10,0,7,3,3,12,2,1,44,0,86,7,8
35,1,2,2,7,0,3,5,5,4,0,0,47,4,1
0,8,4,0,5,5,4,5,1,1,0,0,65,10,4
20,8,5,0,1,2,2,4,0,4,0,0,73,9,2
60,5,2,2,4,4,2,4,5,1,4,0,75,1,4
40,6,3,4,0,1,1,7,2,0,0,0,61,10,5
24,1,1,3,3,5,3,11,3,3,0,0,61,2,6
64,5,22,2,3,2,2,5,1,3,0,0,35,4,3
44,0,3,1,6,4,4,0,6,0,0,0,56,4,6
42,0,13,1,5,0,3,12,1,0,0,0,46,11,2
78,2,4,3,5,1,0,7,4,1,0,0,50,0,10
37,1,2,1,7,2,4,3,6,1,0,0,58,3,8
14,0,6,0,4,3,3,7,0,0,0,0,60,7,0
51,6,7,4,5,0,4,0,5,4,0,0,57,4,5
33,2,5,0,2,4,3,11,4,4,0,0,61,11,7
29,0,8,4,4,4,0,4,2,3,0,0,59,2,4
33,1,3,1,3,0,1,8,2,4,0,0,44,9,4
64,0,5,0,1,1,3,2,2,1,0,0,59,4,8
10,4,3,0,6,2,1,0,1,3,0,0,82,8,3
39,6,11,0,5,1,3,11,4,1,0,0,38,1,5
72,1,10,3,1,5,2,8,2,3,0,108,31,2,11
65,2,15,1,6,4,1,4,4,2,0,0,49,10,2
64,5,2,2,5,5,3,3,2,2,0,0,63,2,6
61,8,3,1,5,5,1,1,4,2,0,0,54,6,3
87,4,5,4,6,5,4,4,6,4,0,0,69,9,5
24,0,4,0,3,0,3,8,4,0,0,0,79,6,10
72,10,25,4,1,1,4,3,4,0,0,0,90,10,1
42,0,12,0,3,4,0,8,4,3,0,0,50,0,7
45,0,6,0,6,4,0,8,2,2,0,0,55,0,8
55,0,7,3,2,1,4,12,5,1,0,0,66,5,6
47,0,7,4,5,1,2,2,5,1,0,0,54,4,0
32,2,4,0,2,0,4,4,4,3,0,0,82,0,8
0,1,2,4,3,2,1,11,0,3,0,0,73,1,2
47,5,0,2,4,2,0,9,1,1,0,0,105,2,5
29,5,7,4,1,1,4,0,0,4,90,0,47,0,0
96,2,1,3,4,5,3,10,0,1,0,1,60,6,11
25,8,1,1,5,2,1,9,4,2,0,0,57,4,3
29,3,106,1,4,1,3,3,4,2,0,0,38,11,11
19,7,3,3,5,5,3,6,6,4,0,0,49,2,2
30,7,3,1,6,4,4,0,2,2,0,0,57,0,11
15,10,8,2,1,5,0,4,3,0,0,0,43,4,6
0,5,2,2,0,0,4,0,3,0,0,0,75,6,11
0,5,0,3,3,5,3,11,3,2,0,0,47,8,6
74,9,5,4,6,0,3,9,4,3,0,0,59,6,10
22,0,3,4,6,5,0,4,5,1,0,0,46,7,10
27,2,1,3,0,1,4,0,2,1,0,0,85,0,9
61,9,3,2,2,3,2,11,2,1,0,0,35,1,2
80,7,6,0,3,0,0,12,6,4,9,0,54,9,5
48,5,15,2,2,3,4,0,4,0,0,0,31,5,5
87,3,4,0,1,2,3,3,4,0,0,0,47,4,6
37,10,1,4,2,4,0,12,1,0,0,0,32,3,1
69,1,9,4,1,4,2,3,2,1,0,0,49,8,5
65,9,8,0,3,3,2,3,0,2,0,0,51,5,9
19,0,20,1,2,4,3,7,1,1,93,0,56,10,9
25,2,7,4,0,5,4,2,2,1,0,0,96,1,8
6,9,6,1,5,4,2,4,6,2,0,0,72,3,8
48,3,12,0,2,4,1,7,2,1,0,0,67,8,9
12,8,7,2,4,4,1,11,3,0,0,0,67,7,3
43,9,8,2,0,5,4,0,5,4,0,0,62,3,8
46,1,6,3,3,1,0,2,3,1,0,0,69,0,8
26,0,5,4,4,4,1,10,0,2,0,0,39,0,9
10,9,6,4,7,4,2,8,1,4,0,0,67,1,1
31,0,12,0,6,4,2,1,0,1,0,0,56,11,7
78,6,3,0,3,0,3,3,2,1,0,5,62,3,9
47,2,5,2,5,2,0,7,6,4,0,0,60,5,11
28,5,9,0,0,4,1,5,1,3,6,0,50,2,11
60,8,18,1,6,0,2,9,3,1,0,0,27,10,2
33,0,6,0,4,5,4,12,1,0,0,0,19,1,5
79,6,4,1,1,5,3,0,4,2,0,0,81,0,5
31,8,9,1,0,3,1,9,6,1,3,0,14,2,9
47,7,7,0,2,0,1,6,1,1,0,0,63,8,6
48,7,14,1,7,2,4,1,3,1,0,0,73,11,9
0,0,3,3,7,1,3,12,2,3,0,0,43,3,0
11,5,6,1,6,2,0,3,6,1,0,0,61,11,10
39,5,3,3,6,2,4,12,1,1,0,0,48,4,3
45,10,4,4,1,4,0,1,5,2,0,0,46,8,3
20,0,2,1,6,4,0,6,0,2,0,0,52,3,10
15,0,3,0,5,1,3,2,3,2,0,0,88,3,11
32,3,5,2,5,2,2,2,0,0,31,0,60,9,4
20,5,3,1,0,5,0,3,3,4,0,0,40,1,6
10,9,22,3,3,4,2,2,2,2,0,0,59,3,11
29,8,3,1,4,3,2,11,0,4,0,0,57,8,6
55,9,5,0,4,5,2,4,6,2,0,0,60,11,0
61,1,3,2,7,5,0,1,0,0,93,0,59,6,3
53,7,9,2,4,3,0,3,5,0,0,0,42,4,4
31,7,1,1,7,4,4,1,1,1,0,0,41,10,4
48,5,6,0,6,5,4,9,6,4,0,0,58,3,6
45,3,6,0,1,1,2,4,3,4,37,0,18,3,4
27,9,17,4,5,4,3,4,6,0,0,0,40,7,4
51,10,1,2,0,1,0,5,3,1,0,0,11,4,3
46,1,8,2,3,5,1,3,6,3,0,0,49,6,3
33,8,6,1,5,5,0,1,6,3,0,0,50,7,8
36,9,3,2,2,3,1,4,2,2,0,0,56,10,6
31,8,2,1,5,5,3,12,3,4,0,0,38,7,3
69,0,1,0,2,0,3,8,6,3,0,0,39,1,5
15,1,18,3,7,2,0,9,3,4,0,0,43,8,4
59,5,5,4,0,5,0,9,6,1,0,0,90,8,6
37,0,4,0,3,0,4,1,1,4,0,0,85,6,9
32,6,16,0,3,3,4,6,2,2,0,0,67,7,6
0,9,85,0,5,2,3,7,5,3,0,0,34,2,5
24,9,5,3,2,0,0,13,2,4,0,0,77,9,2
51,5,15,4,5,5,2,2,1,2,0,0,72,11,1
47,0,5,3,7,2,3,1,2,0,0,0,55,9,9
47,9,3,3,4,0,1,6,6,2,0,0,47,10,5
63,4,5,3,0,3,2,13,0,3,26,0,66,2,10
49,3,3,4,4,1,2,5,0,4,0,0,55,1,6
23,6,15,0,4,5,0,8,0,1,44,0,52,0,2
36,10,12,0,3,4,1,13,4,3,0,0,77,2,0
23,3,15,3,1,0,1,7,5,4,0,0,66,7,1
4,3,19,2,4,2,2,8,4,4,0,0,83,4,7
45,9,5,4,7,3,4,11,0,2,114,0,49,7,0
74,10,10,0,4,3,4,13,5,2,0,0,28,3,8
43,5,25,1,1,2,4,11,2,0,0,0,29,4,7
